Date,WindDirection,WaveMeanDirection,CurrentDirection,StressDirection
738375.020844907,27.0546662238887,-12.7611757682572,49.0425004056398,5.38296362634508
738375.041678241,14.06107216442,-13.260871887207,60.1228076787108,21.0519258431462
738375.062511574,-0.125775191381194,-13.7820468378739,70.8209268683822,-6.55803664424023
738375.083344907,-2.58775980850039,-14.3235725483832,79.969055175781,-2.84408436239868
738375.104178241,-2.8520358028363,-14.8843722420878,86.9409274680808,-0.289810535443844
738375.125011574,-9.3850113597657,-15.4634246826172,91.6509925317559,5.52193633442032
738376.729178241,84.7605295987913,-17.8913490038195,-92.1237827881058,-7.11064735791235
738376.770844907,35.1171067059905,-20.7347585624881,-92.3537587307073,-54.7758929475094
738376.833344907,-6.433004107244,-25.5227630335121,-99.61296081543,-14.1428220428562
738376.875011574,-9.780845675946,-27.5737228393555,240.760898669818,2.98226971902127
738376.895844907,-12.497180242374,-26.8888948073576,229.243962378404,2.67414642678015
738376.916678241,-5.5177133271681,-25.381031036377,224.3994140625,-0.550519006448194
738376.937511574,-6.4021947862873,-23.8731672653963,226.342702074968,-7.07253159047207
738377.062511574,-17.4409157409545,-29.5663138932222,216.360829879669,-1.63154239485111
738377.104178241,16.8385509827748,-22.4672969820034,219.319490180503,-3.59514350401876
738377.437511574,35.7075402502884,-6.73561378121856,-100.55356414322,2.36623442484687
738377.562511574,8.5115330080208,-5.54859539713314,-97.8818077502046,-10.5953980409504
738377.604178241,16.6028487957022,-4.90427402886937,-99.3157393333368,0.53015256255609
738377.645844907,1.01758555859161,-4.84846954840427,-107.283435512297,0.0945359854279074
738377.666678241,0.298467116829002,-5.0160036589872,250.038497924805,3.54579571166834
738377.687511574,-0.602423224768103,-5.26229377960273,249.039872670354,0.472681832869535
738377.708344907,1.4151488762991,-5.56040191650391,248.437054818284,4.39540997926739
738377.729178241,7.842265852449,-6.1967584427628,247.764346162153,-1.00986563246973
738377.750011574,2.5457193068349,-7.22583684494788,246.557327270508,-0.105967700889116
738377.770844907,-1.40402363341251,-8.27209589567808,236.839712641667,-1.09571118890353
738377.791678241,-1.6415060626173,-8.96001434326172,214.768587607529,-1.36869334062692
738377.812511574,-5.41034268073879,-9.25303381481542,191.212787954531,-3.95734631214207
738377.854178241,-15.9674599707728,-9.63534449346305,156.375528913599,0.207380510043998
738377.979178241,-12.0065906358891,-14.5854412008998,86.2961069579512,9.75876208840514
738378.187511574,-17.0962751400273,-16.9379257505275,-71.971480289987,-1.80941951823219
738378.541678241,8.2758786892042,-22.4409637451172,-83.123260498047,7.89255419594242
738378.562511574,5.18023195472399,-21.589950640615,-77.4778446817109,5.62462734364753
738378.604178241,6.8942356663064,-17.8407210512795,-78.3477804379559,0.470466002066947
738378.625011574,4.5275465929364,-16.9897079467773,-86.2474193804839,-3.80950544443104
738378.645844907,1.3941074680307,-18.6940178459722,-94.805238556315,1.39294493243478
738378.666678241,-0.419415047754995,-22.462833404541,-100.188827514648,0.0498035831518707
738378.687511574,0.429433203771495,-26.2316489631098,-102.237169353512,-2.55188523331015
738378.708344907,2.3884595109503,-27.9359588623047,-103.546357265479,-3.11509234834296
738378.729178241,-0.681669667816195,-27.1896521538274,-104.909141129939,-3.43163037475578
738378.750011574,-1.6200749404988,-25.5461692810059,-107.124435424805,-4.88855153836206
738383.229178241,161.74721743247,-37.1085652463414,37.4186380855841,0.859447885380656
738383.250011574,143.825641418512,-36.2232599434092,28.613525390625,-0.0060165190511709
738383.416678241,37.9545338687047,-19.8624257653335,241.240905761719,2.76014816921517
738383.583344907,27.8546246298165,-29.86046466284,99.234008789062,47.6733706975168
738383.604178241,32.7234844341045,-33.498031189184,98.4741705355298,11.4623761518254
738383.645844907,54.0257835000046,-35.0052793480879,95.6645712492529,3.79180688579473
738383.687511574,46.1661105272825,-34.6724016211511,90.4052788290116,3.77194977786351
738383.708344907,108.767619086602,-34.596748352051,85.463229814269,-19.3593041768469
738383.729178241,103.101780205039,-35.0833800774625,81.0141721323728,13.8129837279712
738383.770844907,85.4071666552122,-37.2254501837685,79.7788004825868,-5.91865808395301
738383.791678241,76.562169236098,-37.71208190918,81.6114190104563,-2.26852006104652
738383.812511574,96.0605485356459,-36.1472082001024,84.2545411816706,-9.79287200065233
738383.833344907,118.989240648199,-32.5079573091653,87.36669921875,0.880163294719307
738383.854178241,113.74950654461,-28.4063946578409,93.1086418570801,-10.8099164275542
738383.875011574,91.4680507572094,-25.45166015625,102.267164915914,-0.0232646124419564
738383.895844907,88.3631528251123,-23.8882961802817,112.359605471396,-3.14310379059096
738383.916678241,80.8116577987615,-22.6959557429061,121.251953125,-4.48868665492605
738383.937511574,80.6814103916399,-21.5323036397027,133.722085185165,-3.13584957291462
738383.958344907,74.1860411609571,-20.0517272949219,152.854119777921,-4.46125540039134
738383.979178241,69.6451557695869,-17.4808640304058,169.797006561541,0.493481385737111
738384.000011574,64.2119145344947,-14.0978159151065,176.388702392578,-3.43819959541928
738384.020844907,46.1271382601831,-11.1563390639101,172.681897872751,15.7187890282604
738384.041678241,60.4579353632855,-9.90305328369141,164.460252211613,-0.646987609524817
738384.062511574,58.7231733660747,-11.1258174361363,156.208191984958,9.07936062951733
738384.083344907,55.9348613096893,-13.822998046875,152.545471191406,-0.222906806088526
738384.104178241,60.4281262758079,-16.5201786576137,153.87214990134,-1.47978893123966
738384.125011574,59.5942111934967,-17.7429428100586,157.359894555132,17.3934811304967
738384.166678241,35.1334153067535,-12.8641827174315,168.047973632812,6.40686674126086
738384.187511574,25.9157511434119,-8.54827650757753,182.159333006289,18.2100926818598
738384.208344907,44.7252261625848,-4.59808349609381,221.238001299764,-10.0824942256828
738384.229178241,43.2161697761085,-0.444769776609704,-99.9059885069436,-2.21411553626898
738384.270844907,49.242661189352,8.3112606132547,-92.1436870832644,-7.46418477173826
738384.291678241,40.7103078277344,9.9608116149902,-98.1343161206947,-4.86185660888213
738384.312511574,37.900188530639,8.58040127126912,-104.116405316688,0.0121649848357696
738384.333344907,33.9940059233997,5.3494770731574,-106.828552246094,-0.551364496867347
738384.354178241,31.6466684434859,1.65336788481383,-106.738529920422,-1.53776630488015
738384.375011574,37.3106001843046,-1.12335205078119,-106.540475378765,2.56004869311036
738384.395844907,30.326684461499,-2.95254981078001,-106.342392917959,-0.305209828978504
738384.416678241,37.0672424282543,-4.60879667980562,-106.252258300781,-2.70503292467516
738384.437511574,35.8659747813113,-5.94622807034251,-106.794670433163,8.01704297217894
738384.458344907,41.8871881524965,-6.8191604614258,251.917586403764,17.1661183621665
738384.479178241,38.3398881366575,-7.38618487789388,250.396104867471,8.47342767152403
738384.500011574,33.3021560255312,-7.86381557543983,249.153549194336,-6.25809498120062
738384.520844907,35.9032487568962,-8.19340733554664,248.136488483118,10.3540894451402
738384.541678241,37.8525455511766,-8.31630706787109,247.111051350161,27.2374121922177
738384.583344907,32.1903868140124,-4.9986457824707,246.000213623047,0.0150442785830037
738384.604178241,26.920771120883,-2.71640882451094,246.378646727125,3.48764742445383
738384.625011574,18.1170764208279,-1.6809844970703,247.343823180296,1.26233535680475
738384.645844907,24.9865275192137,-4.51870034134305,248.641290323847,-3.09675872458496
738384.666678241,27.1158564604431,-10.8528366088867,250.018676757812,0.940145982081546
738384.687511574,22.3521972509342,-17.1869728764303,-107.980880711627,0.83013688742408
738384.708344907,18.8932297325605,-20.0246887207031,-105.309838857598,-3.82596837906704
738384.729178241,11.0798765481488,-18.234397443411,-102.973969799734,15.5214911490451
738384.750011574,10.2215318414052,-14.2733192443848,-101.974975585938,2.40048647983777
738384.770844907,19.0094381560646,-10.3122410453585,-102.60908505726,-6.11558155565451
738384.791678241,25.6720771107073,-8.52194976806641,-104.005111694336,2.92963479163102
738384.812511574,25.6399559316605,-9.96067047415004,-105.401138331412,0.00263044592360164
738384.833344907,25.760817888696,-13.1374473571777,-106.035247802734,3.13927903474685
738384.854178241,42.4020321388066,-16.3142242402055,-105.810578773337,-3.41912198050546
738384.875011574,34.7489013620999,-17.7529449462891,-105.316276264704,13.5357918747196
738384.895844907,31.1697638370278,-16.8190629998881,-104.821744636338,-0.0230996222564042
738384.916678241,40.3084329343418,-14.7613677978516,-104.596038818359,-0.0575196103863858
738384.937511574,47.7940780779557,-12.7036725958151,-105.833088086393,5.86090196962461
738384.958344907,45.5728714223904,-11.7697906494141,251.266180470065,5.42589994891899
738384.979178241,41.2391811237574,-12.9020803942825,247.943038383834,-0.322807890884805
738385.000011574,36.3400252575394,-15.3987503051758,245.446365356445,0.972985074985759
738385.020844907,30.6124108791153,-17.8954202160691,243.706243078604,18.2504154806371
738385.041678241,24.6779066700823,-19.0277099609375,242.052866435898,2.07693629739328
738385.062511574,22.9670538695054,-18.3779760054944,240.815495525532,6.46740552461677
738385.083344907,20.4325673657145,-16.7918137185917,240.328369140625,3.43780765465544
738385.104178241,20.9272895809843,-14.8165345577802,241.20864079979,2.03850420010334
738385.125011574,15.9523196391161,-13.0020446777344,243.23239609333,5.92908355147577
738385.145844907,18.6374201266929,-11.3811688651211,245.46835965111,0.226365918795911
738385.229178241,-6.3362664699022,-4.98824375113662,248.508649996531,6.94452841314062
738385.250011574,-7.8857488724079,-3.38473725159297,249.272171020508,-0.172825973388168
738385.270844907,-2.9081116210309,-2.12818769235361,251.638672702684,3.55321620579593
738385.291678241,-8.956104615035,-1.62013244628911,-103.954647707713,2.72402888801552
738385.312511574,-6.82030153422041,-2.18713144439852,-98.580414357149,1.59179824470534
738385.333344907,-7.18836063660871,-3.54161446526233,-93.361907958984,6.269168540596
738385.375011574,-0.680235410210102,-6.530029296875,-80.990508548535,-4.00774583870394
738385.395844907,0.825963197630102,-7.72343683094321,-74.5124593308582,-0.738495426347158
738385.416678241,3.58111022933009,-8.96120233778358,-69.628692626953,-7.65193723925545
738385.437511574,6.49312080968519,-9.93201756182761,-66.279187831807,-5.13990163008922
738385.458344907,4.0882898401596,-10.3246994018555,-63.4669579973983,-2.10950649857287
738385.479178241,6.6374433094758,-9.81836405735105,-60.9995907403566,-1.54992501615549
738385.520844907,14.7368699119506,-7.36420046879913,-63.2282578379055,-2.375541822293
738385.541678241,14.4783947761003,-6.4823837280273,229.080975038723,5.58605876978308
738385.562511574,15.4838126756027,-5.98890631126758,154.721290835551,0.400141576203088
738385.583344907,18.8934216968461,-5.55416691146398,142.979736328125,-0.162317487260471
738385.604178241,14.1058812516014,-5.24458834512359,132.452924130354,-1.02551524899236
738385.625011574,12.6803922375363,-5.1266250610352,120.336320942498,2.59261189329124
738385.645844907,11.3147921660266,-5.19670031159399,109.025770852234,5.52502348190732
738385.666678241,17.7729923644036,-5.36429599897873,102.116394042969,1.2761434932435
738385.687511574,17.5316144810739,-5.56546480233514,99.1009780524048,-0.214597326304544
738385.708344907,14.9104805149213,-5.7362594604492,96.8169949393187,0.451616393262228
738385.729178241,16.0548635877688,-5.84481391695697,94.9707968122579,3.69365804265529
738385.750011574,15.4647431395857,-5.93145549091894,93.270355224609,0.083504053837467
738385.770844907,8.5216307944772,-6.04053366852241,91.4092575731612,7.53831349707275
738385.791678241,4.3889535734114,-6.21640014648442,89.5547710364643,-0.560685652344446
738385.812511574,1.69313832755751,-7.18706379563206,88.1311534758814,-2.1920704249011
738385.833344907,-3.1636647931266,-9.1455990537243,87.562530517578,-4.00124382546051
738385.854178241,-6.8866919452409,-11.3301185331399,87.8724578189947,-2.13045928819804
738385.875011574,-9.9861738310772,-12.9796142578125,88.554412841797,-0.851108120338591
738385.895844907,-11.3463912334179,-14.1484535950072,89.2363678645993,0.174984787157246
738385.916678241,-6.0772925657151,-15.2500670833339,89.546295166016,-3.71404267894985
738385.937511574,-2.6818417620358,-16.0688524178591,86.8521632934016,-2.91191331761488
738385.958344907,-3.0320878836656,-16.3895645141602,80.847320556641,1.39325712521436
738385.979178241,-7.33243393707249,-16.1145541419538,74.8424778198804,-3.41058235006145
738386.000011574,-8.75266235967921,-15.3962954005757,72.148345947266,0.894196418993188
738386.020844907,-4.9695311852758,-14.3950671810779,72.5475814876785,1.61972436035935
738386.041678241,-10.0064241433444,-13.2714614868164,73.5642326972822,-5.54527395104573
738386.062511574,-15.0956273011693,-11.3368546045816,74.9261662483334,0.604970890867904
738386.145844907,-14.9102999038394,-5.33882660595958,83.4337872445807,0.51262626967163
738386.166678241,-14.8146617526432,-6.28294072722063,84.437133789062,0.962669103076048
738386.208344907,-17.9996140088497,-8.43553161621089,84.1161810313722,-10.2191277772933
738387.625011574,-1.64834532060711,-25.7842636108398,39.8516799141998,1.26162189388628
738387.645844907,-1.4267873933662,-25.3679729366886,45.6210260584299,-1.63984803842818
738387.666678241,-4.929716169458,-24.359282107369,51.4687995910645,-11.600752018137
738387.687511574,-8.2826360885695,-23.1186232425443,60.0374357547467,0.45238156212476
738387.708344907,-7.33621086773179,-22.0058975219727,71.5788166034576,-7.78864170537844
738387.729178241,-11.9387850761316,-20.9097722842882,81.4669505297086,-25.4509129714026
738388.750011574,-11.0476870015715,-24.5473709106445,77.92529296875,9.09475051466746
738389.104178241,95.1796476472412,-21.5932438519126,57.3929778484244,-19.7497248537153
738389.187511574,159.705773516801,-23.141754163439,68.3912988672511,0.624393103351769
738389.208344907,145.708451577097,-23.5666809082031,80.1080461865173,1.52926917238802
738389.229178241,157.831296941317,-23.7493834584624,91.2254512006949,1.8700450822524
738389.270844907,152.263084464991,-23.9949018352791,95.2931585932331,2.54986726314996
738389.291678241,160.302406197064,-24.1999206542969,93.7592608104476,-1.61779147870647
738389.312511574,146.591167913233,-24.8966089806195,92.030532563758,0.410809932147393
738389.333344907,141.023496163041,-26.081476889088,90.784790039062,-0.039105642643083
738389.354178241,143.529183079943,-27.1993423660075,89.9968284259676,-5.86170746575375
738389.375011574,146.015613580395,-27.6950759887695,89.2766482184634,0.0376229360135903
738389.395844907,142.603495003931,-27.6549001522304,88.751327308785,-0.0668294694723603
738389.416678241,137.09911395396,-27.5665130615234,88.547973632812,-2.68272202687759
738389.437511574,143.141258021545,-27.4781259708164,97.9615648057671,-20.3656876428997
738389.541678241,156.050503230863,-27.8641052246094,225.640346464273,5.62665072987758
738389.562511574,160.495872795943,-27.5273819057753,-107.894362547919,3.07147940584256
738389.583344907,156.061533183718,-26.6890001249522,-97.388656616211,2.80895198409076
738389.604178241,151.062547142555,-25.6065930501028,-96.7401448036412,-1.2446595386254
738389.625011574,147.0236402832,-24.5373306274414,-96.2557930891829,9.6280955760908
738390.520844907,22.1882066318879,-14.8758733725222,-99.4194621066839,-2.26861567279005
738390.541678241,31.9563807988841,-13.5066604614258,-96.7003860473635,-20.0014733914818
738390.750011574,83.1247591790547,-17.7606464080554,-106.750350952148,17.4341094866401
738390.895844907,158.463884566838,-26.2597673747333,-100.077007979504,4.11225786487564
738390.916678241,158.15773816159,-26.4451736863407,-103.991363525391,3.68031462681777
738393.395844907,26.8483860398471,-25.4430069196626,-107.582178458556,-1.16797092807318
738393.500011574,13.782605682161,-31.2878076440751,244.065383911133,-0.298813797913686
738393.520844907,15.5625357037204,-35.078218422339,237.908816127333,0.916640048729048
738393.541678241,21.7569170191948,-36.785705566406,169.817906671596,8.99030159992118
738393.604178241,20.0746187944162,-34.21306876919,100.521242343228,-2.35719301525999
738393.625011574,12.6572308430897,-33.007331848145,108.988183236156,2.08186961256078
738393.645844907,13.8976028292464,-31.5740670160126,116.689513954547,0.351927583536919
738393.666678241,15.3357680190744,-29.8424348723823,120.035339355469,-8.47574152964604
738393.687511574,10.2453155317269,-28.3844603826153,118.236993636728,-11.0837756643324
738393.708344907,19.6608090485848,-27.7718200683594,114.257888793945,8.90708633796429
738394.520844907,-11.7812654471099,-33.6693100100474,-91.797096795814,-2.06163782245881
738397.166678241,158.90445483562,-24.6159164101406,-93.772796630859,-10.4919120181829
738397.187511574,142.365561478412,-25.3869074048017,-95.9164808332458,-7.20347818830843
738397.208344907,140.483143306686,-25.6900634765625,-97.7293072090543,7.46548397207848
738397.229178241,139.828244090852,-25.5410955352704,-99.162061126472,-0.517585433373519
738397.250011574,149.629223263982,-25.1221619967821,-100.166549682617,-18.0637613446139
738397.270844907,127.894311139607,-24.4746084100018,-100.796181584417,2.7743987196581
738397.291678241,116.016127375472,-23.6378555297852,-101.24180203921,-1.78471508471734
738397.333344907,137.101967364785,-14.0740152624126,-102.214172363281,-30.3959767692218
738397.354178241,152.487519331544,-7.62612378491009,-103.203853331268,-0.84764441101004
738397.375011574,156.235139354209,-3.82757568359381,-104.508636387797,-2.68388651058311
738397.395844907,159.18067578472,-2.58609221391033,-105.645446966132,-0.553512273653412
738397.416678241,156.414157064582,-1.79442160493809,-106.131454467773,0.506037997434936
738397.437511574,152.29218638263,-1.04170555243302,-106.110109524813,-0.876875175121854
738397.458344907,150.087848138987,0.0808029174804972,-106.04935382732,-7.162953071432
738397.479178241,143.710681639741,2.28316778436064,-105.954105980323,-1.79811548777244
738397.500011574,151.88797048733,5.4535981327511,-105.829284667969,0.489013279821126
738397.520844907,149.038167703468,8.75098928161194,-105.317701590689,-0.90312014799033
738397.541678241,136.631626048683,11.3325881958008,-104.33764568007,18.807360851748
738397.562511574,136.437817129103,13.3715613715554,-103.307936809944,1.60816467272313
738397.583344907,141.220124656485,15.3268075826126,-102.647445678711,1.69021236486231
738397.604178241,144.912857603205,16.7961791257021,-102.392022882385,-2.69831552741442
738397.625011574,140.889559420121,17.3757705688477,-102.231666871448,3.31853160743876
738397.645844907,135.273318662821,17.2914406273134,-102.065690102629,2.67738294630794
738397.666678241,139.178577916863,17.0590606912674,-101.793411254883,3.91789986696553
738397.687511574,141.420278716527,16.7095360179046,-100.885828515372,1.08756757563188
738397.708344907,132.108464208311,16.273754119873,-99.354671876838,9.91416576419503
738397.729178241,123.675108505332,15.0257755811962,-97.9132695278918,-1.03561409467708
738397.750011574,121.03660431091,12.8862680476183,-97.274841308594,5.53213157993568
738397.791678241,122.74934144619,9.96730804443359,-98.8090265907861,-6.29139303434853
738397.812511574,126.599414344509,11.3081070973498,-100.18987834062,23.7550026394326
738397.833344907,127.931660673924,14.2672367095948,-101.503540039062,-18.8118058956069
738397.895844907,131.11546672582,17.4822396394352,-105.931633306056,-0.0191244381080251
738397.916678241,131.023997004531,15.0638366660027,-106.693389892578,-3.4064892526963
738398.291678241,157.478017765652,4.80146026611328,-101.342376708984,48.5020263998766
738398.458344907,28.1994801177042,2.92755889892578,-103.240364074707,-47.7487114404394
738399.020844907,136.255873868868,-12.5442768845368,-10.4113273212128,-6.79577064583387
738399.041678241,122.518605916925,-13.8788223266602,3.6861398226782,-0.301306977082849
738399.062511574,108.937118484915,-13.4006753600787,15.0921182786326,3.24065138355086
738401.375011574,161.036794202772,15.9806060791016,-96.6378980720111,-0.0187939063269337
738401.395844907,150.191931606116,15.8050697730347,-98.6483496190266,6.72650766072979
738401.416678241,147.234558470419,15.4188690185547,-99.43962097168,0.002427715854595
738401.437511574,146.143237576833,15.0326682640747,-99.2750150127448,2.49653477660827
738401.458344907,141.705452351998,14.8571319580078,-98.912864685059,0.473833742545915
738401.479178241,134.692758531132,16.7584966531307,-98.5507143573732,-1.88418721501394
738401.500011574,135.73714722591,20.9684219360351,-98.386108398438,1.16892900547771
738401.520844907,134.698618857604,25.1783472189396,-98.6408556375811,-0.682373493505298
738401.541678241,137.689290555921,27.0797119140625,-99.260000656279,2.54408029010335
738401.562511574,139.903623101983,27.0226481476989,-100.025830883584,-1.15715465219323
738401.583344907,144.657101773107,26.8613238437012,-100.720687866211,4.55972377929526
738401.604178241,156.307786703318,26.6105354383162,-101.420194590058,-3.12634248319916
738401.625011574,148.673297771356,26.2850723266602,-102.196224525075,3.03958910821049
